index,credit_rating
20368,Обычный
20369,Обычный
20370,Обычный
20371,Обычный
20372,Обычный
20373,Обычный
20374,Обычный
20375,Обычный
20376,Обычный
20377,Обычный
20378,Обычный
20379,Обычный
20380,Обычный
20381,Обычный
20382,Обычный
20383,Обычный
20384,Обычный
20385,Обычный
20386,Обычный
20387,Обычный
20388,Обычный
20389,Обычный
20390,Обычный
20391,Обычный
20392,Плохой
20393,Обычный
20394,Обычный
20395,Обычный
20396,Обычный
20397,Обычный
20398,Обычный
20399,Обычный
20400,Обычный
20401,Обычный
20402,Обычный
20403,Обычный
20404,Обычный
20405,Обычный
20406,Обычный
20407,Обычный
20408,Хороший
20409,Обычный
20410,Хороший
20411,Хороший
20412,Хороший
20413,Обычный
20414,Хороший
20415,Хороший
20416,Хороший
20417,Хороший
20418,Обычный
20419,Обычный
20420,Обычный
20421,Обычный
20422,Обычный
20423,Хороший
20424,Обычный
20425,Обычный
20426,Обычный
20427,Обычный
20428,Обычный
20429,Обычный
20430,Обычный
20431,Обычный
20432,Обычный
20433,Обычный
20434,Обычный
20435,Обычный
20436,Обычный
20437,Обычный
20438,Обычный
20439,Обычный
20440,Плохой
20441,Плохой
20442,Плохой
20443,Плохой
20444,Плохой
20445,Плохой
20446,Плохой
20447,Плохой
20448,Плохой
20449,Плохой
20450,Плохой
20451,Плохой
20452,Плохой
20453,Плохой
20454,Плохой
20455,Плохой
20456,Плохой
20457,Плохой
20458,Плохой
20459,Плохой
20460,Плохой
20461,Плохой
20462,Плохой
20463,Плохой
20464,Плохой
20465,Плохой
20466,Плохой
20467,Плохой
20468,Плохой
20469,Плохой
20470,Плохой
20471,Плохой
20472,Обычный
20473,Обычный
20474,Обычный
20475,Обычный
20476,Обычный
20477,Обычный
20478,Обычный
20479,Обычный
20480,Плохой
20481,Плохой
20482,Плохой
20483,Плохой
20484,Плохой
20485,Плохой
20486,Плохой
20487,Плохой
20488,Обычный
20489,Обычный
20490,Обычный
20491,Обычный
20492,Обычный
20493,Обычный
20494,Обычный
20495,Обычный
20496,Обычный
20497,Хороший
20498,Обычный
20499,Обычный
20500,Обычный
20501,Обычный
20502,Обычный
20503,Обычный
20504,Обычный
20505,Обычный
20506,Обычный
20507,Обычный
20508,Обычный
20509,Обычный
20510,Обычный
20511,Обычный
20512,Обычный
20513,Обычный
20514,Обычный
20515,Обычный
20516,Обычный
20517,Обычный
20518,Обычный
20519,Обычный
20520,Хороший
20521,Хороший
20522,Хороший
20523,Хороший
20524,Хороший
20525,Обычный
20526,Хороший
20527,Хороший
20528,Обычный
20529,Обычный
20530,Обычный
20531,Обычный
20532,Обычный
20533,Обычный
20534,Обычный
20535,Обычный
20536,Плохой
20537,Плохой
20538,Плохой
20539,Плохой
20540,Плохой
20541,Плохой
20542,Плохой
20543,Плохой
20544,Обычный
20545,Обычный
20546,Обычный
20547,Обычный
20548,Обычный
20549,Обычный
20550,Обычный
20551,Обычный
20552,Обычный
20553,Обычный
20554,Обычный
20555,Обычный
20556,Обычный
20557,Обычный
20558,Обычный
20559,Обычный
20560,Плохой
20561,Плохой
20562,Плохой
20563,Плохой
20564,Плохой
20565,Плохой
20566,Плохой
20567,Плохой
20568,Обычный
20569,Обычный
20570,Обычный
20571,Обычный
20572,Обычный
20573,Обычный
20574,Обычный
20575,Обычный
20576,Обычный
20577,Обычный
20578,Обычный
20579,Обычный
20580,Обычный
20581,Обычный
20582,Обычный
20583,Обычный
20584,Хороший
20585,Хороший
20586,Хороший
20587,Хороший
20588,Хороший
20589,Хороший
20590,Хороший
20591,Хороший
20592,Обычный
20593,Обычный
20594,Обычный
20595,Обычный
20596,Обычный
20597,Обычный
20598,Обычный
20599,Обычный
20600,Обычный
20601,Хороший
20602,Обычный
20603,Хороший
20604,Обычный
20605,Обычный
20606,Хороший
20607,Обычный
20608,Плохой
20609,Плохой
20610,Плохой
20611,Плохой
20612,Плохой
20613,Плохой
20614,Плохой
20615,Плохой
20616,Обычный
20617,Обычный
20618,Обычный
20619,Обычный
20620,Обычный
20621,Обычный
20622,Обычный
20623,Обычный
20624,Обычный
20625,Плохой
20626,Обычный
20627,Обычный
20628,Обычный
20629,Обычный
20630,Плохой
20631,Обычный
20632,Плохой
20633,Плохой
20634,Плохой
20635,Плохой
20636,Плохой
20637,Обычный
20638,Плохой
20639,Плохой
20640,Хороший
20641,Хороший
20642,Хороший
20643,Хороший
20644,Хороший
20645,Хороший
20646,Хороший
20647,Хороший
20648,Обычный
20649,Обычный
20650,Плохой
20651,Обычный
20652,Обычный
20653,Плохой
20654,Обычный
20655,Обычный
20656,Плохой
20657,Плохой
20658,Плохой
20659,Плохой
20660,Плохой
20661,Плохой
20662,Плохой
20663,Плохой
20664,Обычный
20665,Обычный
20666,Обычный
20667,Обычный
20668,Обычный
20669,Обычный
20670,Обычный
20671,Обычный
20672,Обычный
20673,Обычный
20674,Обычный
20675,Обычный
20676,Обычный
20677,Обычный
20678,Обычный
20679,Обычный
20680,Плохой
20681,Обычный
20682,Обычный
20683,Обычный
20684,Обычный
20685,Обычный
20686,Обычный
20687,Обычный
20688,Хороший
20689,Хороший
20690,Хороший
20691,Хороший
20692,Хороший
20693,Хороший
20694,Обычный
20695,Хороший
20696,Хороший
20697,Хороший
20698,Хороший
20699,Хороший
20700,Хороший
20701,Обычный
20702,Обычный
20703,Обычный
20704,Хороший
20705,Хороший
20706,Хороший
20707,Хороший
20708,Хороший
20709,Хороший
20710,Хороший
20711,Хороший
20712,Обычный
20713,Обычный
20714,Обычный
20715,Обычный
20716,Обычный
20717,Обычный
20718,Обычный
20719,Обычный
20720,Обычный
20721,Обычный
20722,Обычный
20723,Обычный
20724,Обычный
20725,Обычный
20726,Обычный
20727,Обычный
20728,Плохой
20729,Плохой
20730,Плохой
20731,Плохой
20732,Плохой
20733,Плохой
20734,Плохой
20735,Плохой
20736,Плохой
20737,Плохой
20738,Плохой
20739,Плохой
20740,Плохой
20741,Плохой
20742,Плохой
20743,Плохой
20744,Обычный
20745,Обычный
20746,Плохой
20747,Обычный
20748,Обычный
20749,Обычный
20750,Обычный
20751,Обычный
20752,Обычный
20753,Обычный
20754,Обычный
20755,Обычный
20756,Обычный
20757,Обычный
20758,Обычный
20759,Обычный
20760,Хороший
20761,Хороший
20762,Хороший
20763,Обычный
20764,Хороший
20765,Хороший
20766,Хороший
20767,Хороший
20768,Плохой
20769,Плохой
20770,Плохой
20771,Плохой
20772,Плохой
20773,Плохой
20774,Плохой
20775,Плохой
20776,Плохой
20777,Плохой
20778,Плохой
20779,Плохой
20780,Плохой
20781,Плохой
20782,Плохой
20783,Плохой
20784,Обычный
20785,Обычный
20786,Обычный
20787,Обычный
20788,Обычный
20789,Обычный
20790,Обычный
20791,Обычный
20792,Обычный
20793,Обычный
20794,Обычный
20795,Обычный
20796,Обычный
20797,Обычный
20798,Обычный
20799,Обычный
20800,Обычный
20801,Обычный
20802,Обычный
20803,Обычный
20804,Обычный
20805,Обычный
20806,Обычный
20807,Обычный
20808,Обычный
20809,Обычный
20810,Обычный
20811,Обычный
20812,Обычный
20813,Обычный
20814,Обычный
20815,Обычный
20816,Плохой
20817,Плохой
20818,Плохой
20819,Плохой
20820,Плохой
20821,Плохой
20822,Плохой
20823,Плохой
20824,Обычный
20825,Обычный
20826,Обычный
20827,Обычный
20828,Обычный
20829,Обычный
20830,Обычный
20831,Обычный
20832,Плохой
20833,Плохой
20834,Плохой
20835,Плохой
20836,Плохой
20837,Плохой
20838,Плохой
20839,Плохой
20840,Плохой
20841,Плохой
20842,Плохой
20843,Плохой
20844,Плохой
20845,Плохой
20846,Плохой
20847,Плохой
20848,Плохой
20849,Плохой
20850,Плохой
20851,Плохой
20852,Плохой
20853,Плохой
20854,Плохой
20855,Плохой
20856,Плохой
20857,Плохой
20858,Плохой
20859,Плохой
20860,Плохой
20861,Плохой
20862,Плохой
20863,Плохой
20864,Обычный
20865,Обычный
20866,Обычный
20867,Обычный
20868,Обычный
20869,Обычный
20870,Обычный
20871,Обычный
20872,Обычный
20873,Обычный
20874,Обычный
20875,Обычный
20876,Обычный
20877,Обычный
20878,Обычный
20879,Обычный
20880,Плохой
20881,Обычный
20882,Плохой
20883,Плохой
20884,Плохой
20885,Плохой
20886,Плохой
20887,Плохой
20888,Обычный
20889,Обычный
20890,Обычный
20891,Обычный
20892,Обычный
20893,Обычный
20894,Обычный
20895,Обычный
20896,Обычный
20897,Обычный
20898,Обычный
20899,Обычный
20900,Обычный
20901,Обычный
20902,Обычный
20903,Обычный
20904,Хороший
20905,Хороший
20906,Хороший
20907,Хороший
20908,Хороший
20909,Хороший
20910,Хороший
20911,Хороший
20912,Плохой
20913,Плохой
20914,Плохой
20915,Плохой
20916,Плохой
20917,Плохой
20918,Плохой
20919,Плохой
20920,Плохой
20921,Плохой
20922,Плохой
20923,Плохой
20924,Плохой
20925,Плохой
20926,Плохой
20927,Плохой
20928,Плохой
20929,Плохой
20930,Плохой
20931,Плохой
20932,Плохой
20933,Плохой
20934,Плохой
20935,Плохой
20936,Плохой
20937,Плохой
20938,Плохой
20939,Плохой
20940,Плохой
20941,Плохой
20942,Плохой
20943,Плохой
20944,Обычный
20945,Обычный
20946,Обычный
20947,Обычный
20948,Обычный
20949,Обычный
20950,Обычный
20951,Обычный
20952,Хороший
20953,Хороший
20954,Обычный
20955,Обычный
20956,Обычный
20957,Обычный
20958,Хороший
20959,Хороший
20960,Плохой
20961,Плохой
20962,Плохой
20963,Плохой
20964,Плохой
20965,Плохой
20966,Плохой
20967,Плохой
20968,Плохой
20969,Плохой
20970,Плохой
20971,Плохой
20972,Плохой
20973,Плохой
20974,Плохой
20975,Плохой
20976,Плохой
20977,Плохой
20978,Плохой
20979,Плохой
20980,Плохой
20981,Плохой
20982,Плохой
20983,Плохой
20984,Обычный
20985,Обычный
20986,Обычный
20987,Обычный
20988,Обычный
20989,Обычный
20990,Обычный
20991,Обычный
20992,Плохой
20993,Плохой
20994,Плохой
20995,Плохой
20996,Плохой
20997,Обычный
20998,Плохой
20999,Плохой
21000,Обычный
21001,Обычный
21002,Обычный
21003,Обычный
21004,Обычный
21005,Обычный
21006,Обычный
21007,Обычный
21008,Плохой
21009,Плохой
21010,Обычный
21011,Плохой
21012,Обычный
21013,Плохой
21014,Плохой
21015,Плохой
21016,Плохой
21017,Плохой
21018,Плохой
21019,Плохой
21020,Плохой
21021,Плохой
21022,Плохой
21023,Плохой
21024,Обычный
21025,Обычный
21026,Обычный
21027,Обычный
21028,Обычный
21029,Обычный
21030,Обычный
21031,Обычный
21032,Обычный
21033,Обычный
21034,Обычный
21035,Обычный
21036,Обычный
21037,Обычный
21038,Обычный
21039,Обычный
21040,Обычный
21041,Обычный
21042,Обычный
21043,Обычный
21044,Обычный
21045,Обычный
21046,Обычный
21047,Обычный
21048,Хороший
21049,Хороший
21050,Хороший
21051,Обычный
21052,Хороший
21053,Хороший
21054,Хороший
21055,Хороший
21056,Обычный
21057,Обычный
21058,Обычный
21059,Обычный
21060,Обычный
21061,Обычный
21062,Обычный
21063,Обычный
21064,Обычный
21065,Плохой
21066,Плохой
21067,Плохой
21068,Плохой
21069,Обычный
21070,Обычный
21071,Обычный
21072,Обычный
21073,Обычный
21074,Обычный
21075,Обычный
21076,Обычный
21077,Обычный
21078,Обычный
21079,Обычный
21080,Обычный
21081,Обычный
21082,Обычный
21083,Обычный
21084,Обычный
21085,Обычный
21086,Обычный
21087,Обычный
21088,Плохой
21089,Плохой
21090,Плохой
21091,Плохой
21092,Плохой
21093,Плохой
21094,Плохой
21095,Плохой
21096,Обычный
21097,Обычный
21098,Обычный
21099,Обычный
21100,Обычный
21101,Обычный
21102,Обычный
21103,Обычный
21104,Плохой
21105,Плохой
21106,Плохой
21107,Плохой
21108,Плохой
21109,Плохой
21110,Плохой
21111,Плохой
21112,Обычный
21113,Обычный
21114,Обычный
21115,Обычный
21116,Обычный
21117,Обычный
21118,Обычный
21119,Обычный
21120,Обычный
21121,Обычный
21122,Обычный
21123,Обычный
21124,Обычный
21125,Обычный
21126,Обычный
21127,Обычный
21128,Обычный
21129,Обычный
21130,Обычный
21131,Обычный
21132,Обычный
21133,Обычный
21134,Обычный
21135,Обычный
21136,Хороший
21137,Обычный
21138,Хороший
21139,Обычный
21140,Обычный
21141,Обычный
21142,Обычный
21143,Хороший
21144,Обычный
21145,Обычный
21146,Обычный
21147,Обычный
21148,Обычный
21149,Обычный
21150,Обычный
21151,Обычный
21152,Обычный
21153,Плохой
21154,Плохой
21155,Плохой
21156,Плохой
21157,Плохой
21158,Плохой
21159,Плохой
21160,Плохой
21161,Плохой
21162,Плохой
21163,Плохой
21164,Плохой
21165,Плохой
21166,Плохой
21167,Плохой
21168,Плохой
21169,Плохой
21170,Плохой
21171,Плохой
21172,Плохой
21173,Плохой
21174,Плохой
21175,Плохой
21176,Плохой
21177,Плохой
21178,Плохой
21179,Плохой
21180,Плохой
21181,Плохой
21182,Плохой
21183,Плохой
21184,Обычный
21185,Обычный
21186,Обычный
21187,Обычный
21188,Обычный
21189,Обычный
21190,Обычный
21191,Обычный
21192,Обычный
21193,Обычный
21194,Обычный
21195,Обычный
21196,Обычный
21197,Обычный
21198,Обычный
21199,Обычный
21200,Обычный
21201,Обычный
21202,Обычный
21203,Обычный
21204,Обычный
21205,Обычный
21206,Обычный
21207,Обычный
21208,Плохой
21209,Плохой
21210,Плохой
21211,Плохой
21212,Плохой
21213,Плохой
21214,Плохой
21215,Плохой
21216,Обычный
21217,Обычный
21218,Обычный
21219,Обычный
21220,Обычный
21221,Обычный
21222,Обычный
21223,Обычный
21224,Плохой
21225,Плохой
21226,Обычный
21227,Обычный
21228,Обычный
21229,Плохой
21230,Плохой
21231,Обычный
21232,Хороший
21233,Хороший
21234,Хороший
21235,Хороший
21236,Хороший
21237,Хороший
21238,Хороший
21239,Хороший
21240,Хороший
21241,Хороший
21242,Хороший
21243,Хороший
21244,Хороший
21245,Хороший
21246,Хороший
21247,Хороший
21248,Плохой
21249,Плохой
21250,Обычный
21251,Обычный
21252,Обычный
21253,Обычный
21254,Плохой
21255,Обычный
21256,Плохой
21257,Плохой
21258,Плохой
21259,Плохой
21260,Плохой
21261,Плохой
21262,Плохой
21263,Плохой
21264,Плохой
21265,Плохой
21266,Плохой
21267,Плохой
21268,Плохой
21269,Плохой
21270,Плохой
21271,Плохой
21272,Плохой
21273,Плохой
21274,Плохой
21275,Плохой
21276,Плохой
21277,Обычный
21278,Плохой
21279,Плохой
21280,Обычный
21281,Обычный
21282,Обычный
21283,Обычный
21284,Обычный
21285,Обычный
21286,Обычный
21287,Обычный
21288,Обычный
21289,Плохой
21290,Плохой
21291,Обычный
21292,Обычный
21293,Плохой
21294,Плохой
21295,Плохой
21296,Плохой
21297,Плохой
21298,Плохой
21299,Плохой
21300,Плохой
21301,Плохой
21302,Плохой
21303,Плохой
21304,Плохой
21305,Плохой
21306,Плохой
21307,Плохой
21308,Плохой
21309,Плохой
21310,Плохой
21311,Плохой
21312,Обычный
21313,Обычный
21314,Обычный
21315,Обычный
21316,Обычный
21317,Обычный
21318,Обычный
21319,Обычный
21320,Обычный
21321,Обычный
21322,Обычный
21323,Обычный
21324,Обычный
21325,Обычный
21326,Обычный
21327,Обычный
21328,Обычный
21329,Обычный
21330,Обычный
21331,Обычный
21332,Обычный
21333,Обычный
21334,Обычный
21335,Обычный
21336,Обычный
21337,Обычный
21338,Обычный
21339,Обычный
21340,Обычный
21341,Обычный
21342,Обычный
21343,Обычный
21344,Обычный
21345,Обычный
21346,Обычный
21347,Обычный
21348,Обычный
21349,Обычный
21350,Обычный
21351,Обычный
21352,Обычный
21353,Обычный
21354,Обычный
21355,Обычный
21356,Обычный
21357,Обычный
21358,Обычный
21359,Обычный
21360,Обычный
21361,Обычный
21362,Обычный
21363,Обычный
21364,Обычный
21365,Обычный
21366,Обычный
21367,Обычный
21368,Плохой
21369,Плохой
21370,Плохой
21371,Плохой
21372,Плохой
21373,Плохой
21374,Плохой
21375,Плохой
21376,Плохой
21377,Обычный
21378,Обычный
21379,Обычный
21380,Плохой
21381,Обычный
21382,Обычный
21383,Обычный
21384,Обычный
21385,Обычный
21386,Обычный
21387,Обычный
21388,Обычный
21389,Обычный
21390,Обычный
21391,Обычный
21392,Плохой
21393,Плохой
21394,Плохой
21395,Плохой
21396,Плохой
21397,Плохой
21398,Плохой
21399,Плохой
21400,Обычный
21401,Обычный
21402,Обычный
21403,Обычный
21404,Обычный
21405,Обычный
21406,Обычный
21407,Обычный
21408,Плохой
21409,Плохой
21410,Плохой
21411,Плохой
21412,Плохой
21413,Плохой
21414,Плохой
21415,Плохой
21416,Плохой
21417,Плохой
21418,Плохой
21419,Плохой
21420,Плохой
21421,Плохой
21422,Плохой
21423,Плохой
21424,Обычный
21425,Обычный
21426,Обычный
21427,Плохой
21428,Обычный
21429,Обычный
21430,Обычный
21431,Обычный
21432,Обычный
21433,Обычный
21434,Обычный
21435,Обычный
21436,Обычный
21437,Обычный
21438,Обычный
21439,Обычный
21440,Обычный
21441,Плохой
21442,Обычный
21443,Обычный
21444,Плохой
21445,Плохой
21446,Плохой
21447,Плохой
21448,Обычный
21449,Обычный
21450,Обычный
21451,Обычный
21452,Обычный
21453,Обычный
21454,Обычный
21455,Обычный
21456,Обычный
21457,Обычный
21458,Обычный
21459,Обычный
21460,Обычный
21461,Обычный
21462,Обычный
21463,Обычный
21464,Обычный
21465,Обычный
21466,Обычный
21467,Обычный
21468,Обычный
21469,Обычный
21470,Обычный
21471,Обычный
21472,Обычный
21473,Плохой
21474,Плохой
21475,Плохой
21476,Плохой
21477,Плохой
21478,Плохой
21479,Плохой
21480,Обычный
21481,Обычный
21482,Обычный
21483,Обычный
21484,Обычный
21485,Обычный
21486,Обычный
21487,Обычный
21488,Хороший
21489,Хороший
21490,Хороший
21491,Хороший
21492,Хороший
21493,Хороший
21494,Хороший
21495,Хороший
21496,Обычный
21497,Плохой
21498,Обычный
21499,Обычный
21500,Обычный
21501,Обычный
21502,Обычный
21503,Обычный
21504,Хороший
21505,Хороший
21506,Хороший
21507,Хороший
21508,Хороший
21509,Обычный
21510,Хороший
21511,Хороший
21512,Обычный
21513,Обычный
21514,Обычный
21515,Обычный
21516,Обычный
21517,Обычный
21518,Обычный
21519,Обычный
21520,Плохой
21521,Плохой
21522,Плохой
21523,Плохой
21524,Плохой
21525,Плохой
21526,Плохой
21527,Плохой
21528,Обычный
21529,Обычный
21530,Обычный
21531,Обычный
21532,Обычный
21533,Обычный
21534,Обычный
21535,Обычный
21536,Обычный
21537,Обычный
21538,Обычный
21539,Обычный
21540,Обычный
21541,Обычный
21542,Обычный
21543,Обычный
21544,Хороший
21545,Хороший
21546,Хороший
21547,Хороший
21548,Обычный
21549,Плохой
21550,Обычный
21551,Хороший
21552,Обычный
21553,Обычный
21554,Обычный
21555,Обычный
21556,Обычный
21557,Обычный
21558,Обычный
21559,Обычный
21560,Хороший
21561,Хороший
21562,Хороший
21563,Хороший
21564,Хороший
21565,Хороший
21566,Хороший
21567,Хороший
21568,Обычный
21569,Обычный
21570,Обычный
21571,Обычный
21572,Обычный
21573,Обычный
21574,Обычный
21575,Обычный
21576,Обычный
21577,Обычный
21578,Обычный
21579,Обычный
21580,Обычный
21581,Обычный
21582,Обычный
21583,Обычный
21584,Хороший
21585,Хороший
21586,Хороший
21587,Хороший
21588,Хороший
21589,Хороший
21590,Хороший
21591,Обычный
21592,Обычный
21593,Обычный
21594,Обычный
21595,Обычный
21596,Обычный
21597,Обычный
21598,Обычный
21599,Обычный
21600,Плохой
21601,Плохой
21602,Плохой
21603,Плохой
21604,Плохой
21605,Плохой
21606,Плохой
21607,Плохой
21608,Плохой
21609,Плохой
21610,Плохой
21611,Плохой
21612,Плохой
21613,Плохой
21614,Плохой
21615,Плохой
21616,Плохой
21617,Плохой
21618,Плохой
21619,Плохой
21620,Плохой
21621,Плохой
21622,Плохой
21623,Плохой
21624,Обычный
21625,Обычный
21626,Обычный
21627,Плохой
21628,Обычный
21629,Обычный
21630,Обычный
21631,Обычный
21632,Обычный
21633,Обычный
21634,Обычный
21635,Обычный
21636,Обычный
21637,Обычный
21638,Обычный
21639,Обычный
21640,Хороший
21641,Хороший
21642,Хороший
21643,Хороший
21644,Хороший
21645,Хороший
21646,Хороший
21647,Хороший
21648,Плохой
21649,Плохой
21650,Плохой
21651,Плохой
21652,Плохой
21653,Плохой
21654,Плохой
21655,Плохой
21656,Плохой
21657,Плохой
21658,Плохой
21659,Плохой
21660,Плохой
21661,Плохой
21662,Плохой
21663,Плохой
21664,Хороший
21665,Хороший
21666,Хороший
21667,Хороший
21668,Хороший
21669,Хороший
21670,Хороший
21671,Хороший
21672,Обычный
21673,Обычный
21674,Обычный
21675,Обычный
21676,Обычный
21677,Обычный
21678,Обычный
21679,Обычный
21680,Обычный
21681,Обычный
21682,Обычный
21683,Обычный
21684,Обычный
21685,Обычный
21686,Обычный
21687,Обычный
21688,Хороший
21689,Хороший
21690,Хороший
21691,Хороший
21692,Хороший
21693,Хороший
21694,Хороший
21695,Хороший
21696,Обычный
21697,Обычный
21698,Обычный
21699,Обычный
21700,Обычный
21701,Обычный
21702,Обычный
21703,Обычный
21704,Плохой
21705,Плохой
21706,Плохой
21707,Обычный
21708,Плохой
21709,Плохой
21710,Плохой
21711,Плохой
21712,Обычный
21713,Обычный
21714,Обычный
21715,Обычный
21716,Обычный
21717,Обычный
21718,Обычный
21719,Обычный
21720,Обычный
21721,Обычный
21722,Обычный
21723,Обычный
21724,Обычный
21725,Обычный
21726,Обычный
21727,Обычный
21728,Плохой
21729,Плохой
21730,Плохой
21731,Плохой
21732,Плохой
21733,Плохой
21734,Плохой
21735,Плохой
21736,Хороший
21737,Хороший
21738,Хороший
21739,Хороший
21740,Хороший
21741,Хороший
21742,Хороший
21743,Хороший
21744,Плохой
21745,Плохой
21746,Плохой
21747,Плохой
21748,Плохой
21749,Плохой
21750,Плохой
21751,Плохой
21752,Обычный
21753,Обычный
21754,Обычный
21755,Обычный
21756,Обычный
21757,Обычный
21758,Обычный
21759,Обычный
21760,Плохой
21761,Плохой
21762,Плохой
21763,Плохой
21764,Плохой
21765,Плохой
21766,Плохой
21767,Плохой
21768,Обычный
21769,Обычный
21770,Плохой
21771,Плохой
21772,Плохой
21773,Плохой
21774,Обычный
21775,Обычный
21776,Плохой
21777,Плохой
21778,Плохой
21779,Плохой
21780,Плохой
21781,Плохой
21782,Плохой
21783,Плохой
21784,Обычный
21785,Обычный
21786,Обычный
21787,Обычный
21788,Обычный
21789,Обычный
21790,Обычный
21791,Обычный
21792,Хороший
21793,Хороший
21794,Хороший
21795,Хороший
21796,Хороший
21797,Хороший
21798,Хороший
21799,Хороший
21800,Плохой
21801,Плохой
21802,Плохой
21803,Плохой
21804,Плохой
21805,Плохой
21806,Плохой
21807,Плохой
21808,Обычный
21809,Обычный
21810,Обычный
21811,Обычный
21812,Обычный
21813,Обычный
21814,Плохой
21815,Обычный
21816,Плохой
21817,Плохой
21818,Плохой
21819,Плохой
21820,Плохой
21821,Плохой
21822,Плохой
21823,Плохой
21824,Обычный
21825,Обычный
21826,Обычный
21827,Обычный
21828,Обычный
21829,Обычный
21830,Обычный
21831,Обычный
21832,Хороший
21833,Плохой
21834,Обычный
21835,Обычный
21836,Обычный
21837,Обычный
21838,Обычный
21839,Обычный
21840,Обычный
21841,Обычный
21842,Хороший
21843,Обычный
21844,Обычный
21845,Обычный
21846,Обычный
21847,Обычный
21848,Обычный
21849,Обычный
21850,Обычный
21851,Обычный
21852,Обычный
21853,Обычный
21854,Обычный
21855,Обычный
21856,Обычный
21857,Обычный
21858,Обычный
21859,Обычный
21860,Обычный
21861,Обычный
21862,Обычный
21863,Обычный
21864,Плохой
21865,Плохой
21866,Плохой
21867,Плохой
21868,Плохой
21869,Плохой
21870,Плохой
21871,Плохой
21872,Плохой
21873,Плохой
21874,Плохой
21875,Плохой
21876,Плохой
21877,Плохой
21878,Плохой
21879,Плохой
21880,Обычный
21881,Обычный
21882,Обычный
21883,Обычный
21884,Обычный
21885,Обычный
21886,Обычный
21887,Обычный
21888,Плохой
21889,Плохой
21890,Плохой
21891,Плохой
21892,Плохой
21893,Плохой
21894,Плохой
21895,Плохой
21896,Плохой
21897,Обычный
21898,Плохой
21899,Плохой
21900,Плохой
21901,Обычный
21902,Плохой
21903,Плохой
21904,Обычный
21905,Обычный
21906,Обычный
21907,Обычный
21908,Обычный
21909,Обычный
21910,Обычный
21911,Обычный
21912,Хороший
21913,Хороший
21914,Хороший
21915,Обычный
21916,Хороший
21917,Обычный
21918,Хороший
21919,Обычный
21920,Обычный
21921,Обычный
21922,Обычный
21923,Обычный
21924,Обычный
21925,Обычный
21926,Обычный
21927,Обычный
21928,Обычный
21929,Обычный
21930,Обычный
21931,Обычный
21932,Обычный
21933,Обычный
21934,Обычный
21935,Обычный
21936,Плохой
21937,Плохой
21938,Плохой
21939,Обычный
21940,Обычный
21941,Плохой
21942,Плохой
21943,Обычный
21944,Обычный
21945,Обычный
21946,Обычный
21947,Обычный
21948,Обычный
21949,Обычный
21950,Обычный
21951,Обычный
21952,Хороший
21953,Хороший
21954,Хороший
21955,Хороший
21956,Хороший
21957,Хороший
21958,Хороший
21959,Обычный
21960,Обычный
21961,Плохой
21962,Плохой
21963,Обычный
21964,Обычный
21965,Обычный
21966,Обычный
21967,Обычный
21968,Обычный
21969,Обычный
21970,Плохой
21971,Обычный
21972,Обычный
21973,Обычный
21974,Обычный
21975,Обычный
21976,Обычный
21977,Обычный
21978,Обычный
21979,Обычный
21980,Обычный
21981,Обычный
21982,Обычный
21983,Обычный
21984,Обычный
21985,Обычный
21986,Обычный
21987,Обычный
21988,Обычный
21989,Обычный
21990,Обычный
21991,Обычный
21992,Обычный
21993,Обычный
21994,Обычный
21995,Обычный
21996,Обычный
21997,Обычный
21998,Обычный
21999,Обычный
22000,Обычный
22001,Обычный
22002,Обычный
22003,Обычный
22004,Обычный
22005,Обычный
22006,Обычный
22007,Обычный
22008,Хороший
22009,Обычный
22010,Хороший
22011,Хороший
22012,Хороший
22013,Хороший
22014,Хороший
22015,Хороший
22016,Обычный
22017,Обычный
22018,Обычный
22019,Обычный
22020,Обычный
22021,Обычный
22022,Обычный
22023,Обычный
22024,Плохой
22025,Плохой
22026,Плохой
22027,Плохой
22028,Плохой
22029,Плохой
22030,Плохой
22031,Плохой
22032,Обычный
22033,Обычный
22034,Обычный
22035,Обычный
22036,Обычный
22037,Обычный
22038,Обычный
22039,Обычный
22040,Плохой
22041,Плохой
22042,Плохой
22043,Плохой
22044,Плохой
22045,Плохой
22046,Плохой
22047,Плохой
22048,Обычный
22049,Обычный
22050,Обычный
22051,Обычный
22052,Обычный
22053,Обычный
22054,Обычный
22055,Обычный
22056,Плохой
22057,Плохой
22058,Плохой
22059,Плохой
22060,Плохой
22061,Плохой
22062,Плохой
22063,Плохой
22064,Плохой
22065,Плохой
22066,Плохой
22067,Плохой
22068,Плохой
22069,Плохой
22070,Плохой
22071,Плохой
22072,Обычный
22073,Обычный
22074,Обычный
22075,Обычный
22076,Обычный
22077,Обычный
22078,Обычный
22079,Обычный
22080,Обычный
22081,Обычный
22082,Обычный
22083,Обычный
22084,Обычный
22085,Обычный
22086,Обычный
22087,Обычный
22088,Плохой
22089,Плохой
22090,Плохой
22091,Плохой
22092,Плохой
22093,Плохой
22094,Плохой
22095,Плохой
22096,Обычный
22097,Обычный
22098,Обычный
22099,Обычный
22100,Обычный
22101,Обычный
22102,Обычный
22103,Обычный
22104,Обычный
22105,Обычный
22106,Обычный
22107,Обычный
22108,Обычный
22109,Обычный
22110,Обычный
22111,Обычный
22112,Обычный
22113,Обычный
22114,Обычный
22115,Обычный
22116,Обычный
