id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
16876,20150623T000000,249000.0,3,1.0,1000,19204,1.0,0,0,3,7,1000,0,1968,2010,98042,47.3167,-122.081,2450,25927
21234,20150805T000000,274000.0,5,1.0,1680,9383,1.0,0,0,3,7,1400,280,1929,0,98155,47.7523,-122.311,1680,9458
7760,20150616T000000,277000.0,3,1.0,1100,8536,1.0,0,0,4,7,1100,0,1957,0,98118,47.5162,-122.26100000000001,1570,8040
17888,20151104T000000,449500.0,6,4.0,2280,5275,1.0,0,0,3,7,1270,1010,1998,0,98108,47.5556,-122.294,1760,6642
19241,20150903T000000,785950.0,4,3.0,2530,4560,1.5,0,0,3,7,1540,990,1925,2014,98112,47.6287,-122.3,1640,4560
15525,20150616T000000,545000.0,3,2.5,1940,9775,1.0,0,2,3,8,1440,500,1975,0,98034,47.7142,-122.22200000000001,2830,9775
2655,20151222T000000,244000.0,3,2.0,1360,9688,1.0,0,0,4,7,1360,0,1983,0,98003,47.2574,-122.31,1390,9685
19558,20150822T000000,165000.0,3,2.5,1660,2415,2.0,0,0,3,7,1660,0,1983,0,98042,47.3763,-122.148,1740,2624
14322,20150609T000000,435000.0,2,1.0,800,5000,1.0,0,0,3,7,800,0,1906,0,98107,47.6751,-122.37200000000001,1410,5000
1266,20160409T000000,340000.0,3,2.5,1720,4120,2.0,0,0,3,7,1720,0,1999,0,98148,47.4319,-122.32799999999999,1720,5544
13549,20150722T000000,730000.0,4,2.5,3550,35689,2.0,0,0,4,9,3550,0,1991,0,98077,47.7503,-122.074,3350,35711
2290,20160123T000000,563250.0,3,1.75,1370,2800,1.0,0,0,5,7,800,570,1982,0,98122,47.6157,-122.291,2270,3773
20084,20150502T000000,675000.0,5,2.5,2820,67518,2.0,0,0,3,8,2820,0,1979,0,98029,47.5794,-122.025,2820,48351
898,20151210T000000,275000.0,2,2.0,1290,9041,1.0,0,0,3,7,950,340,1956,0,98108,47.5346,-122.291,1290,5000
12281,20160415T000000,325000.0,4,2.5,2040,5472,2.0,0,0,3,8,2040,0,2003,0,98092,47.3337,-122.189,2420,5782
18476,20151003T000000,476100.0,4,2.5,1850,1836,2.0,0,0,3,7,1600,250,2005,0,98029,47.5529,-121.99600000000001,1770,2236
10882,20151020T000000,700000.0,2,1.0,1300,12000,1.0,0,0,4,8,1300,0,1959,0,98004,47.6366,-122.229,2420,15000
1737,20150926T000000,220000.0,4,2.0,1620,5200,1.5,0,0,4,7,1620,0,1978,0,98042,47.3629,-122.09100000000001,1500,5200
11738,20151114T000000,236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,1975,0,98023,47.2917,-122.366,1730,10919
14402,20150502T000000,790000.0,3,2.5,2600,4750,1.0,0,0,4,9,1700,900,1951,0,98117,47.6833,-122.4,2380,4750
1803,20150820T000000,350000.0,3,1.0,2010,6000,1.0,0,0,3,7,1210,800,1967,0,98108,47.5515,-122.29799999999999,2460,6000
15569,20160324T000000,130000.0,2,1.0,780,5300,1.0,0,0,3,6,780,0,1941,0,98146,47.513000000000005,-122.354,780,5300
4825,20150527T000000,283200.0,4,2.5,1982,6406,2.0,0,0,3,8,1982,0,2004,0,98030,47.3636,-122.19200000000001,2340,6501
10421,20151015T000000,273000.0,3,1.0,1500,6250,1.0,0,0,3,6,890,610,1945,0,98126,47.5365,-122.368,1210,6250
9960,20151215T000000,599000.0,5,2.25,2460,8710,1.0,0,0,4,8,1330,1130,1976,0,98052,47.6651,-122.15,2460,8870
12847,20160423T000000,460000.0,4,2.5,2680,11998,1.0,0,3,3,8,1510,1170,1960,0,98003,47.336999999999996,-122.321,2680,12746
11658,20150610T000000,385000.0,4,1.75,1720,8750,1.0,0,0,3,7,860,860,1971,0,98034,47.726000000000006,-122.21,1790,8750
5729,20150910T000000,264250.0,3,1.0,1420,7420,1.5,0,0,3,6,1420,0,1944,0,98178,47.4949,-122.23899999999999,1290,6600
1893,20151029T000000,608000.0,3,2.5,1760,1472,3.0,0,0,3,8,1640,120,2006,0,98119,47.6473,-122.374,1760,5400
17939,20150915T000000,450000.0,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,37834
20992,20160410T000000,760000.0,6,3.75,3810,6150,2.0,0,0,4,8,3810,0,1977,0,98103,47.693999999999996,-122.34,1830,5125
6938,20160408T000000,350000.0,2,1.0,1160,5395,1.0,0,0,3,7,860,300,1940,0,98103,47.7007,-122.354,1664,5363
7749,20160327T000000,730000.0,6,2.75,3280,16449,1.0,0,0,4,7,1910,1370,1963,0,98007,47.5914,-122.134,2550,9532
16003,20160429T000000,215000.0,3,1.0,980,5600,1.0,0,0,2,6,980,0,1949,0,98106,47.5308,-122.361,1840,5302
16054,20150515T000000,420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1640,0,1977,0,98075,47.5812,-122.00200000000001,1680,10165
716,20160115T000000,240000.0,3,2.5,1500,10652,2.0,0,0,4,7,1500,0,1981,0,98031,47.4015,-122.176,1610,7417
7353,20150602T000000,730000.0,4,2.0,2360,6000,1.0,0,0,5,7,1260,1100,1939,0,98199,47.6534,-122.41,1720,6000
9897,20151028T000000,473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1954,0,98006,47.5716,-122.139,1240,10000
6680,20160324T000000,698000.0,4,3.5,3630,5670,2.0,0,0,3,10,3630,0,1970,2008,98056,47.5189,-122.206,1620,5400
233,20150514T000000,511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2005,0,98028,47.7355,-122.22399999999999,2720,5002
17088,20150508T000000,358000.0,2,1.5,960,1808,2.0,0,0,3,7,960,0,1993,0,98122,47.6183,-122.29799999999999,1290,1668
11311,20151008T000000,201000.0,3,1.0,980,9682,1.0,0,0,3,7,980,0,1969,0,98031,47.4136,-122.20700000000001,1580,9682
92,20151112T000000,765000.0,4,2.5,3140,16200,1.0,0,1,3,9,2570,570,1988,0,98166,47.4363,-122.34200000000001,2530,13200
14102,20150606T000000,920000.0,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,1928,0,98116,47.5874,-122.387,1640,5750
20473,20160415T000000,360000.0,4,2.0,1650,7552,1.0,0,0,4,7,860,790,1977,0,98155,47.7765,-122.324,1410,7199
3743,20150925T000000,399000.0,3,1.0,860,9403,1.0,0,0,4,6,860,0,1942,1990,98033,47.6815,-122.17299999999999,2136,13009
12147,20150620T000000,400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,1950,0,98133,47.7181,-122.338,1720,8822
18291,20150827T000000,230000.0,3,1.75,1260,10164,1.0,0,0,4,6,1260,0,1964,0,98059,47.4752,-122.133,1190,10640
4345,20160220T000000,290000.0,3,1.0,960,4560,1.0,0,0,4,7,960,0,1968,0,98106,47.5539,-122.365,970,4800
4151,20160430T000000,323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2060,0,2003,0,98023,47.2923,-122.36,2250,7299
7067,20151020T000000,574500.0,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,1930,0,98125,47.7014,-122.31299999999999,1220,5112
2140,20160422T000000,372500.0,2,1.0,880,10950,1.0,0,0,4,7,880,0,1944,0,98133,47.7332,-122.352,1450,7560
10196,20160427T000000,608095.0,3,2.5,2680,17707,2.0,0,1,3,9,2680,0,1983,0,98034,47.7031,-122.22399999999999,2840,21743
596,20160125T000000,550000.0,3,2.5,2140,10136,1.0,0,0,3,8,1320,820,1958,0,98006,47.5602,-122.184,1980,11200
3999,20150828T000000,265000.0,4,2.5,1820,16103,2.0,0,0,3,7,1820,0,2004,0,98030,47.3553,-122.196,2120,21277
21195,20160513T000000,554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,2013,0,98028,47.7508,-122.23899999999999,2250,8592
11567,20151107T000000,359950.0,3,2.5,2210,6280,2.0,0,0,3,8,2210,0,2003,0,98038,47.35,-122.04299999999999,2250,5972
9399,20150623T000000,405000.0,2,1.0,860,2599,1.0,0,0,4,6,860,0,1901,0,98107,47.675,-122.37899999999999,1300,3900
18784,20160406T000000,280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,1981,0,98034,47.7243,-122.161,1370,3488
10933,20150904T000000,575000.0,5,1.75,2980,53578,1.0,0,0,4,9,2230,750,1976,0,98027,47.4908,-122.059,2860,75546
7036,20160226T000000,392000.0,4,2.25,2360,7733,2.0,0,0,3,8,2360,0,1983,0,98058,47.4403,-122.137,2160,7733
13604,20160225T000000,760500.0,4,2.25,2310,36136,2.0,0,0,4,9,2310,0,1977,0,98072,47.7506,-122.12200000000001,3930,36136
4233,20150616T000000,435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2300,0,2003,0,98019,47.7447,-121.976,3020,10042
648,20150819T000000,1565000.0,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,1993,0,98004,47.6159,-122.211,2810,9621
8561,20151203T000000,261000.0,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,1961,0,98188,47.4557,-122.26899999999999,1960,10488
17982,20160507T000000,1482500.0,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,1939,0,98105,47.6582,-122.28,2340,4000
10946,20160430T000000,853800.0,7,4.0,2960,2665,2.0,0,0,3,9,1950,1010,1927,2013,98144,47.5835,-122.31299999999999,1970,4410
11594,20150522T000000,657500.0,3,2.5,2670,10496,2.0,0,0,3,9,2670,0,1989,0,98074,47.6272,-122.02600000000001,2490,8636
13579,20150504T000000,331950.0,4,2.5,2530,9933,2.0,0,2,3,8,2010,520,1990,0,98092,47.2654,-122.21600000000001,2140,9933
4259,20150611T000000,514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1986,0,98136,47.5399,-122.385,1900,6244
222,20150912T000000,496000.0,3,3.5,3090,27598,2.0,0,2,4,9,2020,1070,1995,0,98070,47.3541,-122.45299999999999,2180,17085
4992,20160218T000000,1093000.0,4,2.5,3930,21894,2.0,0,0,3,11,3930,0,1987,0,98052,47.7209,-122.12799999999999,3930,20000
3820,20151106T000000,195700.0,3,1.0,1120,5200,1.0,0,0,5,7,1120,0,1976,0,98042,47.3638,-122.088,1690,5200
7945,20151205T000000,1175000.0,4,3.25,4060,20822,2.0,0,0,3,10,4060,0,1991,0,98077,47.7213,-122.055,4170,23958
18011,20150512T000000,357000.0,4,2.5,2380,7066,2.0,0,0,4,7,2380,0,1997,0,98031,47.3982,-122.17200000000001,2310,8127
12110,20151118T000000,905000.0,3,2.5,2930,9280,2.0,0,0,4,10,2930,0,1988,0,98007,47.6335,-122.15100000000001,2730,10090
10127,20151022T000000,265000.0,3,1.5,1290,7100,1.0,0,0,3,6,1290,0,1954,0,98198,47.4227,-122.33200000000001,1300,7183
6441,20151224T000000,535000.0,2,2.5,2730,7246,2.0,0,0,3,9,2730,0,1998,0,98056,47.512,-122.175,3220,7214
16559,20150811T000000,450000.0,3,1.0,1290,5440,1.0,0,0,4,6,790,500,1929,0,98117,47.6951,-122.367,1220,5464
10759,20160218T000000,460500.0,4,2.5,2170,7533,2.0,0,0,3,8,2170,0,1991,0,98059,47.5057,-122.149,2170,8728
6686,20160213T000000,607500.0,4,2.5,2110,13939,1.0,0,0,3,8,1270,840,1978,0,98008,47.6431,-122.113,2140,8882
20796,20160126T000000,432000.0,2,1.0,960,3235,1.0,0,0,4,7,960,0,1916,0,98103,47.661,-122.344,1290,2069
1467,20160209T000000,1695000.0,3,4.0,3910,5350,2.0,0,2,5,10,2610,1300,1933,0,98199,47.6393,-122.40799999999999,2890,5350
20026,20150820T000000,479000.0,4,2.5,2590,6139,2.0,0,0,3,8,2590,0,2001,0,98038,47.3883,-122.035,2410,6139
17748,20160320T000000,475000.0,5,2.75,3070,6600,2.0,0,0,3,9,3080,0,2002,0,98058,47.4501,-122.12200000000001,3080,6600
10428,20151119T000000,415000.0,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,1952,0,98125,47.7293,-122.29,1480,8146
20814,20150703T000000,1140000.0,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,1969,0,98075,47.5844,-122.081,3150,15542
759,20150711T000000,303000.0,4,2.25,2560,8927,1.0,0,0,3,7,1790,770,1976,0,98001,47.34,-122.271,1920,9669
10248,20151021T000000,641000.0,4,2.5,2600,6015,2.0,0,0,3,8,2600,0,2004,0,98075,47.5971,-122.031,2910,5305
19932,20160210T000000,280000.0,3,2.25,1220,5739,1.0,0,0,3,7,790,430,1984,0,98115,47.6952,-122.32600000000001,1870,5739
17685,20150805T000000,260750.0,3,2.0,1560,9635,1.0,0,0,3,7,1260,300,1966,0,98003,47.341,-122.309,1570,8276
20109,20150828T000000,255000.0,3,1.5,1490,6604,1.0,0,0,4,6,1490,0,1918,0,98166,47.4683,-122.351,1330,6604
900,20151118T000000,865000.0,3,1.5,1530,10827,1.0,0,0,4,8,1530,0,1955,0,98039,47.6354,-122.234,2050,10827
9011,20150922T000000,1388000.0,4,2.5,3470,17400,1.5,0,0,4,9,2180,1270,1964,0,98004,47.5969,-122.206,3770,19530
4341,20150606T000000,200000.0,2,1.0,1730,9610,1.0,0,0,3,7,1380,350,1962,0,98001,47.2956,-122.285,1310,9812
20666,20151117T000000,357000.0,3,1.0,1380,6450,1.0,0,0,3,7,1370,0,1948,0,98125,47.7195,-122.288,1550,6898
1772,20151204T000000,390000.0,2,1.5,1050,934,2.0,0,0,3,8,960,90,2007,0,98122,47.6029,-122.309,1470,1885
6536,20150729T000000,462000.0,5,1.75,2840,10220,1.0,0,0,4,7,2210,630,1954,0,98177,47.763999999999996,-122.36,2000,9750
3552,20150516T000000,174500.0,2,1.0,1010,5200,1.0,0,0,3,7,1010,0,1955,0,98198,47.4166,-122.323,1580,7500
13305,20160210T000000,305000.0,2,1.0,1210,7140,1.5,0,0,3,6,1210,0,1921,0,98133,47.7225,-122.34899999999999,1150,7376
4066,20160205T000000,449000.0,5,1.75,1720,14040,1.0,0,0,4,8,1150,570,1956,0,98133,47.7365,-122.339,1750,7800
382,20150829T000000,260000.0,3,2.0,2710,5000,2.0,0,0,3,6,2710,0,1951,0,98126,47.5188,-122.37299999999999,850,5000
496,20150512T000000,751000.0,4,2.5,3110,6142,2.0,0,0,3,9,3110,0,2004,0,98052,47.701,-122.111,3200,6826
7059,20160401T000000,370037.0,2,1.0,1250,9270,1.0,0,0,4,7,1250,0,1948,0,98133,47.7284,-122.339,1130,6800
6235,20150825T000000,229950.0,3,1.75,1900,8910,2.0,0,0,4,7,1900,0,1988,0,98092,47.2769,-122.145,1610,8586
20130,20160422T000000,349000.0,3,1.75,1740,7682,1.0,0,0,3,8,1330,410,1978,0,98058,47.4451,-122.126,2010,8820
13088,20160417T000000,1220000.0,3,3.25,3030,5600,2.0,0,2,3,9,2220,810,1905,2005,98144,47.5978,-122.292,2040,6600
19707,20160102T000000,510000.0,4,3.0,3610,18948,2.0,0,0,3,10,3610,0,1993,0,98023,47.2911,-122.34200000000001,3568,18948
4889,20160107T000000,937500.0,4,4.0,5545,871200,2.0,0,0,3,11,3605,1940,2003,0,98014,47.676,-121.882,3420,871200
7116,20150805T000000,485000.0,3,1.75,2590,8384,1.0,0,0,4,8,1590,1000,1971,0,98011,47.7739,-122.199,2590,8800
10357,20160122T000000,400000.0,2,1.0,920,5120,1.0,0,0,5,7,920,0,1952,0,98136,47.5569,-122.39399999999999,1190,5120
19322,20150616T000000,638000.0,3,2.5,2110,3600,2.0,0,0,3,9,2110,0,2005,0,98052,47.665,-122.08200000000001,2540,4384
18642,20150619T000000,440000.0,3,1.75,1170,8740,1.0,0,0,4,7,1170,0,1968,0,98052,47.6849,-122.117,1870,8448
15784,20150625T000000,305000.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,1964,0,98125,47.7037,-122.296,1900,8240
15784,20160319T000000,649950.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,1964,0,98125,47.7037,-122.296,1900,8240
2986,20160213T000000,680000.0,4,2.5,3290,6012,2.0,0,0,3,9,3290,0,2005,0,98075,47.5961,-121.98,3210,6005
12749,20150904T000000,555000.0,3,2.5,2160,7584,2.0,0,0,3,8,2160,0,1988,0,98029,47.5751,-122.014,2160,7372
8088,20150617T000000,669000.0,4,2.75,2700,35362,2.0,0,0,5,8,2700,0,1976,0,98077,47.7628,-122.094,2810,35915
18499,20150626T000000,270000.0,4,2.25,2600,9900,1.0,0,0,3,7,1600,1000,1965,0,98178,47.4881,-122.23700000000001,1770,11250
19428,20160106T000000,215000.0,3,1.0,1280,9775,1.0,0,0,3,6,1280,0,1964,0,98003,47.3262,-122.334,1230,8750
13586,20160402T000000,690000.0,3,1.5,1690,17707,1.0,0,0,4,7,1180,530,1947,0,98040,47.5393,-122.21600000000001,2590,9508
20696,20160305T000000,256000.0,4,1.75,1270,6825,1.0,0,2,3,7,1270,0,1950,0,98178,47.5051,-122.242,1800,6930
3281,20150513T000000,550000.0,7,4.0,3440,8100,2.0,0,0,3,7,3440,0,1970,0,98103,47.6981,-122.34899999999999,1420,1560
6917,20160508T000000,410000.0,3,1.0,1180,5280,1.0,0,0,4,7,1190,0,1957,0,98146,47.5131,-122.383,1280,5280
2312,20151106T000000,410000.0,2,1.0,1030,4366,1.0,0,0,3,7,1030,0,1912,0,98136,47.5311,-122.384,1890,4499
7461,20150812T000000,1648000.0,4,3.5,4610,12500,2.0,0,2,3,11,4610,0,2003,0,98033,47.6508,-122.20299999999999,2340,11538
13060,20151113T000000,518000.0,5,1.0,1590,5000,1.5,0,0,3,7,1190,400,1929,0,98116,47.5752,-122.381,1590,5000
19410,20160305T000000,485000.0,3,2.5,1760,3097,2.0,0,0,3,8,1760,0,1992,0,98029,47.5764,-121.99600000000001,1760,3285
5711,20160303T000000,259500.0,3,2.0,1330,35060,1.0,0,0,3,7,1330,0,1989,0,98092,47.3128,-122.13,1660,35100
6879,20160423T000000,354000.0,4,2.5,2340,5420,2.0,0,0,3,8,2340,0,2003,0,98038,47.3773,-122.029,2420,6252
12968,20160323T000000,999950.0,3,2.25,3740,22464,2.0,0,0,5,8,2330,1410,1966,0,98004,47.6354,-122.196,2680,19564
18007,20150624T000000,464500.0,3,1.75,1150,10466,1.0,0,0,5,7,1150,0,1959,0,98006,47.5531,-122.177,1350,10384
8790,20150825T000000,300000.0,3,2.5,1750,4200,2.0,0,0,3,7,1750,0,2005,0,98038,47.3605,-122.04,1890,4048
17180,20150701T000000,1080000.0,3,2.75,3890,7216,2.0,0,1,3,8,3260,630,1967,2010,98118,47.5445,-122.266,2490,9920
6095,20150721T000000,309950.0,4,2.5,1770,6666,2.0,0,0,3,7,1770,0,1989,0,98023,47.2877,-122.34899999999999,1780,6666
38,20150917T000000,315000.0,3,1.0,1160,3700,1.5,0,0,3,7,1160,0,1909,0,98106,47.5651,-122.359,1340,3750
12157,20150724T000000,499950.0,3,1.0,1440,5580,1.5,0,0,3,7,1440,0,1908,0,98115,47.6898,-122.32600000000001,2010,5580
10665,20150707T000000,780000.0,4,2.0,2600,4800,1.0,0,2,3,8,1400,1200,1953,0,98119,47.637,-122.37100000000001,2050,3505
14326,20151121T000000,885000.0,3,3.25,2640,16090,1.0,0,2,4,8,1960,680,1976,0,98040,47.5374,-122.213,3690,15000
8618,20150507T000000,500000.0,2,1.0,1010,3885,1.5,0,0,4,7,1010,0,1906,1990,98112,47.6224,-122.304,1770,4200
7369,20151219T000000,329000.0,3,2.0,1840,6755,1.0,0,2,3,8,1840,0,1989,0,98003,47.3512,-122.305,1790,6459
14644,20150529T000000,349000.0,4,1.75,1700,7800,1.0,0,0,5,7,1120,580,1981,0,98059,47.4801,-122.15799999999999,1560,7800
6371,20150729T000000,306000.0,3,2.0,1160,7217,1.0,0,0,3,7,1160,0,1969,0,98034,47.7279,-122.227,1870,9104
16449,20150805T000000,416000.0,4,1.75,1980,7840,1.0,0,0,4,7,990,990,1961,0,98008,47.6226,-122.115,1520,8400
8996,20150623T000000,560000.0,3,2.5,1960,12476,2.0,0,0,4,8,1960,0,1989,0,98056,47.5315,-122.17200000000001,2450,12177
15999,20150516T000000,306500.0,3,2.25,2060,38377,1.0,0,0,4,8,1560,500,1978,0,98003,47.2752,-122.319,2080,60513
1032,20151211T000000,299950.0,3,1.75,1980,11274,1.0,0,0,4,7,1480,500,1968,0,98058,47.4474,-122.167,1520,8010
15834,20150812T000000,219000.0,3,1.5,1200,12000,1.0,0,0,3,7,1200,0,1986,0,98001,47.268,-122.245,1200,9405
12290,20160505T000000,365000.0,3,1.75,1830,17349,1.0,0,0,3,8,1230,600,1977,0,98072,47.7427,-122.109,1840,11694
12866,20150514T000000,499000.0,3,2.0,2090,42689,1.5,0,0,3,7,2090,0,1959,1998,98010,47.3497,-121.944,1890,18276
14149,20150602T000000,366000.0,3,1.75,1510,8301,1.0,0,0,3,7,1510,0,1967,0,98034,47.7243,-122.22200000000001,1460,7910
1017,20160501T000000,514950.0,3,2.25,1330,1264,3.0,0,0,3,8,1310,0,2014,0,98117,47.6987,-122.366,1330,2183
12667,20150604T000000,875000.0,4,2.75,3790,10669,2.0,0,0,3,10,3790,0,1999,0,98075,47.5976,-121.98299999999999,3750,11634
10063,20160120T000000,831000.0,3,2.25,2240,8800,1.0,0,0,5,8,2240,0,1957,0,98005,47.5937,-122.17200000000001,2240,8800
9318,20160429T000000,355000.0,0,0.0,2460,8049,2.0,0,0,3,8,2460,0,1990,0,98031,47.4095,-122.16799999999999,2520,8050
6690,20150624T000000,336500.0,3,1.0,1480,7284,1.0,0,0,3,7,970,510,1963,0,98133,47.7757,-122.353,2020,7920
13927,20150527T000000,1100000.0,3,2.75,2640,4050,1.5,0,0,5,8,1750,890,1926,0,98112,47.6332,-122.281,1920,3600
12726,20150804T000000,375000.0,6,2.0,1900,8057,1.0,0,0,4,7,1170,730,1959,0,98133,47.762,-122.335,2090,8626
10965,20150708T000000,455000.0,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,2002,0,98198,47.4077,-122.331,1660,7800
1377,20150625T000000,505000.0,3,1.75,1660,10695,1.0,0,2,3,8,1640,0,1975,0,98034,47.7145,-122.22200000000001,2790,9775
3863,20150608T000000,567500.0,3,2.5,2300,7398,2.0,0,0,3,8,2300,0,2001,0,98065,47.5369,-121.876,2580,6983
5490,20151006T000000,265000.0,3,1.5,1460,8505,1.0,0,0,4,7,1460,0,1955,0,98055,47.4402,-122.195,1580,8505
2162,20151230T000000,340000.0,3,2.0,1570,14992,1.0,0,0,3,8,1570,0,2001,0,98014,47.6965,-121.92200000000001,1640,15000
14555,20160430T000000,375000.0,3,2.0,1540,8885,1.5,0,0,5,6,1540,0,1939,0,98019,47.7403,-121.984,1730,5000
14526,20151226T000000,920000.0,6,3.0,3300,4218,2.0,0,0,3,8,2200,1100,1970,0,98103,47.6557,-122.344,1420,4218
387,20150612T000000,850000.0,4,2.25,2130,11843,2.0,0,0,4,9,2130,0,1972,0,98040,47.5358,-122.225,2380,11643
1801,20150929T000000,725000.0,4,3.0,2420,12000,1.0,0,0,3,9,2420,0,1984,0,98077,47.7267,-122.06299999999999,3100,13020
8717,20160414T000000,216500.0,3,1.0,1170,9000,1.0,0,0,4,6,1170,0,1918,0,98022,47.2109,-121.98700000000001,1280,8160
15405,20151212T000000,325000.0,3,1.5,1890,7650,1.0,0,0,5,7,1890,0,1966,0,98003,47.3454,-122.314,1510,7560
10232,20160512T000000,435000.0,2,0.75,750,16321,1.0,0,1,3,4,750,0,1936,0,98034,47.6985,-122.229,3020,10625
18107,20160122T000000,263500.0,3,1.75,1610,14000,1.0,0,0,4,7,1050,560,1977,0,98010,47.3429,-122.036,1550,10080
4672,20160507T000000,550000.0,4,2.25,2590,36256,2.0,0,0,3,8,2590,0,1978,0,98077,47.769,-122.094,2670,35657
9249,20160411T000000,246600.0,4,1.0,1340,8400,1.0,0,0,5,7,1340,0,1966,0,98023,47.3313,-122.34299999999999,1120,8400
18034,20150701T000000,337000.0,3,2.25,1460,941,3.0,0,0,3,8,1460,0,2006,0,98133,47.7145,-122.35600000000001,1490,1399
9630,20151111T000000,240000.0,3,1.75,1380,7500,1.0,0,0,3,7,1380,0,1988,0,98038,47.3628,-122.045,1530,7500
4112,20150910T000000,490000.0,3,1.75,1510,11120,1.0,0,0,4,8,1510,0,1984,0,98005,47.5931,-122.15799999999999,2660,10800
1740,20150806T000000,510000.0,5,2.5,2510,83231,1.0,0,0,4,7,1260,1250,1975,0,98027,47.4576,-121.984,2460,46431
3014,20160307T000000,305000.0,3,1.0,910,8008,1.0,0,0,3,7,910,0,1971,0,98034,47.726000000000006,-122.22,1480,7404
15090,20160128T000000,357000.0,4,2.5,1980,9757,2.0,0,0,5,7,1980,0,1995,0,98038,47.3675,-122.01899999999999,1610,6147
19882,20160114T000000,1175000.0,4,2.5,4700,49658,2.0,0,0,3,10,4700,0,1999,0,98075,47.5878,-122.022,2870,49658
11288,20151008T000000,1000000.0,3,2.25,2300,15952,1.0,0,0,4,8,1150,1150,1963,0,98039,47.6322,-122.23200000000001,2200,14284
21106,20151125T000000,616500.0,4,2.25,1880,3000,2.0,0,0,3,8,1760,120,1909,1977,98103,47.6864,-122.34899999999999,1880,3000
2592,20151125T000000,750000.0,4,2.75,2640,3750,2.0,0,0,5,7,1840,800,1911,0,98117,47.6783,-122.363,1690,5000
20275,20151007T000000,650000.0,6,4.5,3900,9100,2.0,0,0,3,8,2870,1030,1979,0,98052,47.6612,-122.137,2080,9216
9446,20150715T000000,275000.0,4,2.25,2670,10050,1.0,0,0,4,8,1420,1250,1962,0,98032,47.3792,-122.28,2190,10050
2011,20151003T000000,540000.0,4,1.75,1840,4280,1.0,0,0,4,7,920,920,1918,0,98105,47.6681,-122.32,1660,4280
7336,20150814T000000,225000.0,3,1.0,1120,10665,1.0,0,0,4,6,1120,0,1961,0,98001,47.2886,-122.274,1240,10639
8299,20160409T000000,845000.0,4,2.5,2970,9072,2.0,0,0,3,10,2970,0,1991,0,98006,47.562,-122.11399999999999,2740,8729
3895,20151003T000000,124000.0,1,0.75,840,7203,1.5,0,0,3,6,840,0,1949,0,98168,47.4756,-122.301,1560,8603
3895,20160424T000000,224000.0,1,0.75,840,7203,1.5,0,0,3,6,840,0,1949,0,98168,47.4756,-122.301,1560,8603
12966,20150814T000000,485000.0,2,1.0,1130,3800,1.0,0,0,4,7,1130,0,1916,0,98117,47.6862,-122.37799999999999,1470,3800
6926,20150624T000000,230000.0,4,1.75,1850,6000,1.0,0,0,4,6,1270,580,1944,0,98178,47.4923,-122.24700000000001,1270,6600
1324,20151105T000000,372000.0,4,2.75,2330,14175,1.0,0,0,3,7,1800,530,1980,0,98031,47.4193,-122.194,1480,10125
3416,20160507T000000,306000.0,4,2.5,1880,9426,2.0,0,0,4,7,1880,0,1990,0,98042,47.3584,-122.089,1760,7040
1004,20160326T000000,440000.0,4,1.0,1440,6678,1.0,0,0,3,7,1040,400,1950,0,98116,47.571000000000005,-122.39200000000001,1320,6678
7582,20150729T000000,435000.0,3,2.5,1778,147823,2.0,0,0,3,7,1778,0,1999,0,98014,47.6811,-121.915,2840,43676
3181,20150826T000000,204950.0,2,0.75,1130,11429,1.0,0,0,3,7,1130,0,1956,0,98188,47.4526,-122.28399999999999,1550,10700
9293,20160409T000000,575000.0,4,1.75,2320,8800,1.0,0,2,4,7,1260,1070,1961,0,98008,47.6148,-122.113,2270,8800
20444,20151126T000000,1730000.0,4,3.5,4440,20668,2.0,0,2,5,10,3240,1200,1965,0,98040,47.5472,-122.235,4240,18650
18187,20151013T000000,491000.0,3,2.0,1660,5070,2.0,0,3,3,8,1660,0,1950,1990,98108,47.5552,-122.296,2440,6664
